Energy,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
3623.760762,6,0,0,1,0,1,0,1,4,2,0
3623.853221,3,0,1,0,0,0,0,1,19,17,0
3624.345124,3,0,0,0,2,0,2,0,6,4,0
3625.184114,3,0,2,0,0,0,0,0,17,16,0
3625.792734,2,0,0,1,0,1,0,0,4,2,0
3626.128343,5,0,0,1,0,1,0,1,4,2,0
3627.531030,6,1,0,0,0,0,0,0,5,1,0
3627.714394,3,0,3,0,0,0,0,0,11,2,0
3628.537334,3,1,0,0,0,0,0,1,5,1,0
3628.998964,6,0,1,0,1,0,1,0,10,3,0
3630.212485,6,0,0,0,1,0,1,1,16,14,0
3630.685022,2,0,0,0,1,0,1,1,14,5,0
3631.179260,2,1,0,0,0,0,0,0,5,0,1
3631.395263,2,0,3,0,0,0,0,0,13,12,1
3631.605437,3,0,2,0,0,0,0,1,13,1,0
3632.265165,5,0,1,0,1,0,1,1,10,4,0
3632.597626,3,0,0,0,1,0,1,1,14,5,0
3633.445656,6,0,0,0,1,0,1,0,14,5,0
3634.109619,3,0,0,0,2,0,2,0,7,6,0
3634.552543,5,0,0,1,0,1,0,0,4,1,0
3634.678493,5,0,1,0,1,0,1,1,11,8,0
3634.871716,2,0,0,1,0,1,0,1,4,1,0
3635.249524,3,0,0,0,1,0,1,0,16,14,0
3635.757509,6,0,0,0,2,0,2,1,7,6,1
3635.753373,6,0,0,1,0,1,0,0,4,1,0
3636.054526,3,0,0,1,0,1,0,1,4,1,0
3638.047897,6,0,3,0,0,0,0,0,11,1,0
3638.652168,3,0,0,1,0,1,0,0,4,0,0
3638.666409,3,0,1,0,1,0,1,0,10,2,0
3638.975020,6,0,0,1,0,1,0,1,4,0,0
3639.025391,6,0,0,0,2,0,0,0,6,1,0
3639.487058,5,0,1,0,0,0,0,0,17,9,0
3639.875254,2,0,0,0,0,0,0,1,19,3,1
3640.286579,5,0,0,0,0,0,0,0,19,3,0
3641.496089,2,0,3,0,0,0,0,0,11,0,1
3641.824109,3,0,1,0,1,0,1,0,11,8,0
3642.287115,2,0,1,0,1,0,1,0,10,2,0
3642.380308,2,0,0,0,2,0,0,0,7,6,1
3642.450762,3,0,0,0,2,0,0,1,6,1,0
3642.907940,6,0,0,0,0,0,0,0,22,19,0
3643.664084,3,0,0,0,0,0,0,1,22,19,0
3645.229245,6,0,0,1,0,1,0,0,5,5,0
3645.599883,3,0,0,1,0,1,0,1,5,5,0
3647.258957,5,0,0,0,2,0,0,1,6,0,0
3648.073094,3,0,0,0,2,0,2,0,6,2,0
3649.482236,6,0,0,0,0,0,0,0,20,11,0
3649.648825,3,0,0,0,0,0,0,1,20,11,0
3650.051782,3,0,1,0,1,0,1,1,10,3,1
3650.492418,3,0,3,0,0,0,0,1,9,5,0
3650.668415,3,0,0,0,1,0,1,0,17,16,0
3651.031288,6,0,0,0,2,0,2,1,6,2,0
3651.044919,5,0,0,1,0,1,0,0,5,5,0
3651.354322,2,0,0,1,0,1,0,1,5,5,0
3651.430742,6,0,2,0,0,0,0,0,16,13,0
3651.533500,3,0,3,0,0,0,0,0,12,8,0
3652.067603,3,0,0,0,2,0,2,1,7,7,0
3652.419485,6,0,0,0,1,0,1,1,17,16,0
3652.821660,2,0,1,0,0,0,0,1,17,9,1
3653.437659,6,0,1,0,1,0,1,0,12,11,0
3654.290635,3,0,1,0,1,0,1,1,10,3,0
3656.214515,3,0,0,0,0,0,0,0,19,2,0
3656.290894,6,0,0,0,0,0,0,1,19,2,0
3656.714272,3,0,2,0,0,0,0,0,14,4,0
3657.767156,6,1,0,0,0,0,0,0,6,5,0
3658.616316,6,0,1,0,1,0,1,0,10,1,0
3658.783401,3,1,0,0,0,0,0,1,6,5,0
3658.915462,3,0,0,0,1,0,1,0,14,4,0
3659.799977,6,0,0,0,1,0,1,0,16,13,0
3660.374165,5,0,0,0,1,0,1,1,14,4,0
3660.887312,2,0,0,0,1,0,1,0,14,4,0
3662.916988,3,0,0,0,2,0,2,1,6,3,0
3665.258412,6,0,1,0,1,0,1,0,11,7,0
3665.900977,6,0,0,0,0,0,0,0,19,1,0
3665.975128,3,0,0,0,0,0,0,1,19,1,0
3666.412490,5,0,0,0,2,0,2,0,6,1,0
3668.044568,3,0,1,0,1,0,1,0,10,0,0
3668.302882,2,0,0,0,2,0,2,0,6,2,0
3668.525204,6,0,1,0,0,0,0,0,18,13,0
3669.029118,6,0,0,0,1,0,1,1,14,4,0
3669.127972,2,0,0,0,0,0,0,0,19,0,1
3669.076078,5,0,0,0,1,0,1,1,15,10,0
3669.179724,5,0,1,0,1,0,1,0,10,1,0
3669.554802,3,0,0,0,2,0,2,0,8,8,0
3669.992884,2,0,3,0,0,0,0,1,10,9,1
3671.732314,2,0,0,0,2,0,2,1,6,1,0
3672.033386,2,0,1,0,1,0,1,1,10,1,0
3672.105548,2,0,0,0,1,0,1,0,15,10,0
3676.800330,3,0,0,0,2,0,2,0,6,0,0
3677.192138,6,0,3,0,0,0,0,1,9,4,0
3677.506470,2,0,0,1,0,1,0,0,5,4,0
3677.855507,5,0,0,1,0,1,0,1,5,4,0
3678.676276,6,0,0,0,2,0,2,0,6,1,0
3680.050676,6,0,1,0,1,0,1,1,11,8,0
3680.658171,3,0,0,0,1,0,1,1,14,3,1
3681.469296,6,0,0,0,2,0,2,1,6,0,0
3681.493191,5,0,0,0,2,0,2,1,6,2,0
3682.231049,3,0,0,1,0,1,0,0,5,4,0
3682.534018,6,0,0,1,0,1,0,1,5,4,0
3684.109274,3,0,0,0,2,0,2,1,6,1,0
3685.910850,6,0,0,0,1,0,1,1,14,2,0
3686.443009,6,0,0,0,2,0,2,0,7,5,0
3688.360020,3,0,1,0,1,0,1,1,10,1,0
3688.580538,3,0,0,0,2,0,2,1,7,5,0
3688.623267,6,0,0,0,2,0,0,0,7,5,0
3689.121692,3,0,0,0,2,0,0,0,8,8,0
3689.200504,5,0,2,0,0,0,0,1,15,12,0
3689.275124,3,0,1,0,1,0,1,0,12,10,0
3689.396829,3,0,1,0,0,0,0,1,18,13,0
3690.682664,3,1,0,0,0,0,0,0,6,4,0
3691.333331,6,0,0,0,1,0,1,0,15,9,0
3691.706850,6,1,0,0,0,0,0,1,6,4,0
3694.918079,2,0,2,0,0,0,0,0,18,18,1
3694.990418,6,0,1,0,0,0,0,0,20,19,0
3696.288731,3,0,0,0,1,0,1,1,15,9,1
3696.391299,3,0,1,0,1,0,1,1,11,7,0
3696.468452,6,0,0,0,1,0,1,1,14,2,0
3696.632748,5,0,2,0,0,0,0,0,15,9,0
3697.088370,5,0,0,0,0,0,0,0,21,15,0
3697.402331,2,0,0,0,0,0,0,1,21,15,1
3697.925577,6,0,1,0,1,0,1,1,10,0,0
3698.026686,2,0,3,0,0,0,0,1,9,3,1
3698.552727,3,0,0,0,2,0,2,0,7,6,1
3699.831899,3,0,1,0,0,0,0,0,17,8,0
3700.861934,5,0,1,0,1,0,1,0,11,7,0
3701.525377,6,0,0,0,2,0,2,1,7,6,1
3702.318441,6,0,3,0,0,0,0,0,12,7,0
3702.664262,6,0,0,1,0,1,0,0,5,3,1
3702.983930,3,0,0,1,0,1,0,1,5,3,1
3703.633327,3,0,2,0,0,0,0,0,14,2,0
3705.557316,3,0,1,0,1,0,1,1,12,11,0
3706.247013,6,0,0,1,0,1,0,0,5,3,0
3706.542288,3,0,0,1,0,1,0,1,5,3,0
3707.094492,6,0,3,0,0,0,0,0,13,11,0
3707.455234,6,1,0,0,0,0,0,0,7,7,0
3708.508386,3,1,0,0,0,0,0,1,7,7,0
3711.604070,6,0,1,0,0,0,0,1,17,8,0
3712.553993,3,0,1,0,0,0,0,0,19,16,0
3712.950717,6,0,3,0,0,0,0,1,9,2,0
3714.430495,2,0,2,0,0,0,0,1,16,15,1
3716.247398,5,1,0,0,0,0,0,0,6,3,0
3716.765284,5,0,1,0,1,0,1,0,13,13,0
3717.292061,2,1,0,0,0,0,0,1,6,3,1
3718.190201,2,0,0,0,1,0,1,0,14,2,0
3719.252586,3,0,0,0,0,0,0,0,20,10,0
3719.391016,6,0,0,0,0,0,0,1,20,10,0
3719.518227,6,0,3,0,0,0,0,1,10,8,0
3720.759497,3,0,0,1,0,1,0,0,5,2,0
3721.004067,6,0,0,1,0,1,0,1,5,2,0
3721.274639,3,0,1,0,1,0,1,0,11,6,1
3721.917835,3,0,3,0,0,0,0,1,9,1,0
3722.832033,3,0,0,1,0,1,0,0,6,6,0
3723.174394,2,0,0,1,0,1,0,0,5,2,0
3723.207835,6,0,0,1,0,1,0,1,6,6,0
3723.435051,5,0,0,1,0,1,0,1,5,2,0
3725.695755,3,0,3,0,0,0,0,0,14,14,0
3726.682837,3,0,0,0,2,0,0,0,7,4,0
3729.814403,3,0,0,1,0,1,0,0,6,6,1
3730.104582,6,0,0,1,0,1,0,1,6,6,1
3730.121387,2,0,0,0,2,0,2,0,7,4,0
3730.262256,5,0,0,0,1,0,1,1,14,2,0
3731.843912,5,0,0,1,0,1,0,0,5,1,0
3732.176615,2,0,0,1,0,1,0,1,5,1,0
3732.461695,2,0,0,0,1,0,1,1,16,13,0
3732.807182,5,0,0,0,2,0,2,1,7,4,0
3733.057862,6,0,0,1,0,1,0,0,5,1,0
3733.292297,3,0,2,0,0,0,0,1,14,7,0
3733.347180,3,0,0,1,0,1,0,1,5,1,0
3734.489598,3,1,0,0,0,0,0,0,6,2,0
3734.663739,2,0,1,0,1,0,1,1,11,7,0
3735.557313,6,1,0,0,0,0,0,1,6,2,0
3735.750528,6,0,0,0,2,0,0,1,7,4,0
3735.942783,3,0,0,1,0,1,0,0,5,0,1
3736.240270,6,0,0,1,0,1,0,1,5,0,1
3736.746206,3,0,0,0,1,0,1,1,15,9,0
3736.943525,5,0,0,0,1,0,1,0,16,13,0
3737.662392,5,0,0,0,2,0,2,0,7,5,0
3738.648751,2,0,0,0,2,0,2,1,7,5,0
3738.834937,5,0,0,0,2,0,2,0,8,7,0
3739.112690,6,0,0,0,1,0,1,0,15,9,1
3739.534669,5,0,0,0,1,0,1,1,17,16,0
3740.495180,2,0,1,0,1,0,1,0,12,10,0
3743.604568,2,0,4,0,0,0,0,0,6,6,1
3744.127014,6,0,1,0,0,0,0,1,19,16,0
3744.084442,3,0,0,0,1,0,1,0,14,0,0
3744.768996,2,0,0,0,1,0,1,0,17,16,0
3745.428158,6,1,0,0,0,0,0,0,6,1,0
3746.512351,3,1,0,0,0,0,0,1,6,1,0
3746.602200,2,0,3,0,0,0,0,0,12,6,1
3747.103704,3,0,1,0,0,0,0,1,20,19,0
3747.867399,5,0,0,0,1,0,1,0,14,1,0
3749.621231,3,0,0,0,1,0,1,1,14,1,0
3750.173449,6,0,1,0,1,0,1,1,11,6,0
3750.162998,5,1,0,0,0,0,0,1,6,0,0
3750.752982,3,0,1,0,1,0,1,0,11,6,0
3752.506309,6,0,0,0,2,0,0,0,8,7,0
3752.607639,6,0,1,0,0,0,0,0,17,7,0
3755.147202,2,1,0,0,0,0,0,0,7,6,1
3755.850683,3,0,3,0,0,0,0,1,11,11,0
3755.829621,2,0,0,0,2,0,2,0,8,8,0
3756.031206,5,1,0,0,0,0,0,1,7,6,0
3756.369393,2,0,2,0,0,0,0,0,16,12,1
3757.695347,5,0,0,0,2,0,0,0,7,3,0
3758.256520,5,0,2,0,0,0,0,0,17,15,0
3758.982147,3,0,0,0,1,0,1,0,16,12,0
3759.066618,2,0,0,0,1,0,1,0,15,8,0
3759.399470,5,0,0,0,2,0,2,1,8,8,0
3760.173701,2,0,1,0,0,0,0,0,18,12,1
3760.630944,6,0,0,0,1,0,1,1,14,0,0
3762.075145,6,0,0,1,0,1,0,0,6,5,0
3762.138507,6,0,0,0,1,0,1,1,16,12,1
3762.495434,3,0,0,1,0,1,0,1,6,5,0
3763.147408,3,0,1,0,0,0,0,1,17,7,0
3763.576153,3,0,3,0,0,0,0,1,10,7,0
3765.282938,5,0,0,0,1,0,1,1,15,8,0
3765.508957,2,0,0,0,2,0,0,1,7,3,1
3765.545258,6,0,0,0,2,0,2,0,7,3,0
3768.079194,5,0,0,1,0,1,0,0,6,5,0
3768.360661,2,0,0,1,0,1,0,1,6,5,0
3768.948662,3,0,0,0,2,0,2,1,7,3,1
3768.932800,5,0,1,0,1,0,1,0,11,5,0
3770.981153,3,0,2,0,0,0,0,1,15,11,0
3771.067789,6,0,1,0,1,0,1,0,12,9,1
3774.407417,2,0,0,0,0,0,0,0,22,18,1
3774.961113,5,0,0,0,0,0,0,1,22,18,0
3775.463406,6,0,0,0,1,0,1,0,17,15,1
3777.039670,6,0,0,0,2,0,2,0,9,9,0
3777.015140,3,0,3,0,0,0,0,0,13,10,0
3777.641630,5,0,1,0,0,0,0,1,18,12,0
3778.257060,5,0,2,0,0,0,0,1,14,6,0
3778.555279,3,0,0,0,2,0,2,1,9,9,1
3779.475931,6,0,0,0,2,0,0,0,7,1,0
3780.935830,6,0,1,0,1,0,1,1,11,6,1
3781.453759,2,0,1,0,1,0,1,1,13,13,0
3781.879392,5,0,0,0,0,0,0,0,20,9,0
3781.996297,2,0,0,0,0,0,0,1,20,9,1
3782.711075,3,0,0,0,2,0,2,0,7,4,0
3784.270499,6,0,3,0,0,0,0,0,12,5,0
3784.265758,2,0,0,0,2,0,0,0,7,0,1
3784.959209,5,0,1,0,1,0,1,1,12,10,0
3791.729890,6,0,1,0,1,0,1,0,11,5,0
3792.695105,3,0,0,0,2,0,2,0,7,2,0
3794.285996,2,0,0,1,0,1,0,0,6,4,0
3794.600570,5,0,0,1,0,1,0,1,6,4,0
3795.420742,6,1,0,0,0,0,0,0,7,5,0
3795.941921,3,0,0,0,0,0,0,0,21,14,0
3795.919865,6,0,0,0,1,0,1,1,15,8,0
3796.047134,2,0,1,0,1,0,1,1,11,5,0
3796.186286,6,0,0,0,0,0,0,1,21,14,0
3796.288416,6,0,0,0,2,0,2,1,7,2,0
3796.512161,3,1,0,0,0,0,0,1,7,5,0
3797.699192,3,0,0,0,1,0,1,0,15,8,0
3798.001122,2,0,1,0,0,0,0,0,17,6,1
3799.107820,3,0,0,1,0,1,0,0,6,4,0
3799.376034,6,0,0,1,0,1,0,1,6,4,0
3799.421527,3,0,0,0,2,0,2,0,8,6,1
3801.515986,6,0,0,0,2,0,2,1,8,6,0
3802.009117,5,0,3,0,0,0,0,1,10,6,0
3802.897555,5,0,0,0,2,0,0,0,9,9,0
3803.396631,6,0,0,0,2,0,2,0,7,3,1
3806.972659,2,0,0,0,2,0,0,0,8,6,1
3807.572324,5,0,1,0,0,0,0,1,17,6,0
3808.476036,3,0,1,0,1,0,1,0,11,4,0
3809.239587,3,0,0,0,2,0,2,1,7,3,1
3809.777644,3,1,0,0,0,0,0,0,8,8,0
3810.773251,6,1,0,0,0,0,0,1,8,8,0
3811.362361,5,0,0,0,2,0,2,0,7,1,0
3812.815894,5,0,0,1,0,1,0,0,7,7,0
3813.040205,6,0,3,0,0,0,0,0,14,13,0
3813.196627,2,0,0,1,0,1,0,1,7,7,0
3814.275199,6,0,0,0,2,0,2,0,8,7,0
3815.222069,3,0,3,0,0,0,0,0,12,4,0
3816.006741,2,0,0,0,2,0,2,1,7,1,0
3816.256317,6,0,3,0,0,0,0,1,11,10,0
3816.271246,3,0,2,0,0,0,0,1,14,5,0
3817.344365,6,0,1,0,1,0,1,0,12,9,1
3817.472753,3,0,2,0,0,0,0,1,17,17,0
3817.923209,3,0,0,0,2,0,2,1,8,7,0
3818.911726,3,0,1,0,1,0,1,1,11,5,0
3819.193291,6,0,0,0,1,0,1,0,15,7,0
3819.336349,6,0,0,1,0,1,0,0,6,3,0
3819.533783,3,0,0,1,0,1,0,1,6,3,0
3820.870694,5,0,2,0,1,0,1,0,8,5,0
3820.970907,6,0,0,1,0,1,0,0,7,7,0
3821.218975,3,0,0,1,0,1,0,1,7,7,0
3821.290201,2,0,0,0,2,0,2,0,7,2,0
3821.761380,3,0,0,0,2,0,2,0,7,0,1
3822.993064,6,0,0,1,0,1,0,0,6,3,1
3823.262624,3,0,0,1,0,1,0,1,6,3,1
3823.689965,3,0,1,0,1,0,1,0,13,12,0
3824.061147,6,0,0,0,2,0,2,0,7,1,0
3824.099004,2,0,1,0,1,0,1,0,11,4,0
3825.079322,6,0,2,0,0,0,0,0,15,7,0
3825.401284,6,0,0,0,1,0,1,1,16,12,0
3826.916514,3,0,0,0,1,0,1,1,15,7,0
3827.598349,6,0,0,0,2,0,2,1,7,0,1
3828.280558,3,1,0,0,0,0,0,0,7,4,0
3829.118790,3,0,0,0,1,0,1,0,16,12,1
3829.430625,6,1,0,0,0,0,0,1,7,4,0
3830.224201,5,0,1,0,0,0,0,0,19,15,0
3830.972938,3,0,0,0,2,0,2,1,7,1,0
3834.698201,3,0,3,0,0,0,0,1,10,5,0
3836.167896,6,0,1,0,0,0,0,0,17,5,0
3837.354902,3,0,0,1,0,1,0,0,6,2,0
3837.519117,3,0,0,0,0,0,0,0,20,8,0
3837.620858,6,0,0,0,0,0,0,1,20,8,0
3837.672061,6,0,0,1,0,1,0,1,6,2,0
3839.362041,5,0,3,0,0,0,0,0,12,3,0
3839.767769,2,0,0,1,0,1,0,0,6,2,0
3840.144375,5,0,0,1,0,1,0,1,6,2,0
3840.124604,6,0,1,0,1,0,1,0,11,3,0
3840.712209,5,0,3,0,0,0,0,0,13,9,0
3842.836126,2,0,1,0,0,0,0,0,20,18,1
3843.216619,6,0,2,0,0,0,0,1,15,10,0
3843.267410,6,0,1,0,0,0,0,0,18,11,0
3843.704605,2,0,1,0,1,0,1,0,12,8,0
3844.985356,3,0,1,0,0,0,0,1,17,5,0
3847.338177,6,0,2,0,0,0,0,1,14,4,0
3848.076812,5,0,0,0,1,0,1,0,15,7,0
3848.405234,5,0,0,1,0,1,0,0,6,1,0
3848.684568,2,0,0,1,0,1,0,1,6,1,0
3849.646606,6,0,0,1,0,1,0,0,6,1,0
3849.778314,5,0,0,0,1,0,1,0,16,11,0
3849.912508,3,0,0,1,0,1,0,1,6,1,0
3849.820165,6,0,2,0,0,0,0,0,18,17,0
3851.299422,6,0,0,0,2,0,2,0,8,5,0
3852.008132,6,0,2,0,0,0,0,0,16,11,0
3852.500860,3,0,0,1,0,1,0,0,6,0,0
3852.772275,6,0,0,1,0,1,0,1,6,0,0
3852.994329,6,0,0,0,2,0,0,0,8,5,0
3853.772213,2,0,0,0,1,0,1,1,16,11,0
3853.818693,5,1,0,0,0,0,0,0,7,3,0
3853.950720,3,0,0,0,2,0,2,1,8,5,0
3855.021323,2,1,0,0,0,0,0,1,7,3,1
3855.735876,2,0,1,0,0,0,0,1,19,15,1
3855.717427,3,0,1,0,1,0,1,1,12,9,0
3856.678116,3,0,3,0,0,0,0,0,12,2,0
3857.149433,6,0,0,0,2,0,2,1,9,8,0
3858.069819,3,0,1,0,0,0,0,1,18,11,0
3859.200636,3,0,0,1,0,1,0,0,7,6,1
3859.157030,3,0,0,0,1,0,1,1,17,15,1
3859.522411,6,0,0,1,0,1,0,1,7,6,1
3861.554693,6,0,3,0,0,0,0,1,10,4,0
3862.199366,3,0,0,0,2,0,2,0,8,6,0
3863.471540,5,0,1,0,1,0,1,0,11,1,0
3863.916755,2,0,1,0,1,0,1,0,11,2,0
3864.516684,6,0,0,0,1,0,1,0,17,15,1
3864.847612,6,1,0,0,0,0,0,0,8,7,0
3866.198402,3,1,0,0,0,0,0,1,8,7,0
3866.329762,3,0,0,1,0,1,0,0,7,6,0
3866.584450,6,0,0,1,0,1,0,1,7,6,0
3867.072345,6,0,3,0,0,0,0,0,12,1,0
3867.230498,3,0,1,0,0,0,0,0,17,4,0
3869.517512,3,0,1,0,1,0,1,1,11,3,0
3871.492246,2,0,2,0,0,0,0,1,14,3,1
3871.551036,2,0,3,0,0,0,0,1,11,9,1
3872.044029,3,1,0,0,0,0,0,0,7,2,0
3873.296637,6,1,0,0,0,0,0,1,7,2,0
3874.189648,5,0,1,0,1,0,1,1,12,8,0
3874.725211,3,0,0,0,2,0,0,0,9,8,0
3874.677605,6,0,0,0,2,0,2,0,9,9,0
3875.475319,6,0,1,0,0,0,0,1,17,4,0
3877.621073,6,0,1,0,1,0,1,1,13,12,1
3880.060138,2,0,0,0,1,0,1,1,18,17,0
3880.741435,6,0,1,0,1,0,1,0,11,1,0
3880.941943,3,0,2,0,0,0,0,0,17,14,0
3881.363164,6,0,0,0,1,0,1,1,15,6,0
3882.516082,2,0,3,0,0,0,0,1,10,3,1
3882.972736,6,1,0,0,0,0,0,0,7,1,0
3883.814094,5,0,1,0,0,0,0,1,20,18,0
3884.262371,3,1,0,0,0,0,0,1,7,1,0
3884.476438,3,0,1,0,1,0,1,0,12,8,0
3886.310617,6,0,0,0,0,0,0,0,20,7,0
3886.399823,3,0,0,0,0,0,0,1,20,7,0
3886.617193,2,1,0,0,0,0,0,0,7,0,1
3886.925381,6,0,0,0,0,0,0,0,21,13,0
3887.119605,3,0,0,0,0,0,0,1,21,13,0
3888.703973,6,0,2,0,0,0,0,1,14,2,0
3889.590739,6,0,0,0,1,0,1,1,15,6,1
3890.445470,3,0,0,0,1,0,1,0,15,6,0
3890.444384,3,0,1,0,1,0,1,0,11,0,1
3890.914652,2,0,0,0,1,0,1,0,17,14,0
3891.252924,3,0,0,0,2,0,0,0,8,4,0
3891.418198,5,0,1,0,0,0,0,0,17,3,0
3892.613231,5,0,1,0,1,0,1,1,11,2,0
3893.482313,5,0,0,0,1,0,1,1,17,14,0
3894.491872,2,0,0,0,2,0,2,0,8,4,0
3896.688417,6,0,0,0,0,0,0,0,22,17,0
3897.100678,3,0,0,0,0,0,0,1,22,17,0
3897.430497,2,0,0,0,2,0,2,0,10,10,0
3897.514300,6,0,3,0,0,0,0,1,10,2,0
3897.614521,5,0,0,0,2,0,2,1,8,4,0
3898.285484,3,0,3,0,0,0,0,0,13,8,0
3898.260050,6,0,0,1,0,1,0,0,7,5,0
3898.592482,3,0,0,1,0,1,0,1,7,5,0
3898.929633,2,0,1,0,0,0,0,1,17,3,1
3898.944653,5,0,0,0,2,0,2,1,10,10,0
3899.033212,3,0,2,0,0,0,0,1,14,1,0
3899.898237,5,0,0,0,2,0,2,0,8,5,0
3901.570907,2,0,1,0,1,0,1,1,13,11,0
3902.075485,6,0,0,0,2,0,0,1,8,4,0
3902.476448,5,0,2,0,0,0,0,1,14,0,0
3904.374119,5,0,0,1,0,1,0,0,7,5,0
3904.630031,2,0,0,1,0,1,0,1,7,5,0
3906.527948,3,0,3,0,0,0,0,1,10,1,0
3907.571348,6,0,1,0,1,0,1,0,12,7,0
3908.424081,3,0,1,0,0,0,0,0,17,2,0
3908.632890,3,0,1,0,1,0,1,1,11,1,0
3908.666237,3,0,2,0,0,0,0,1,16,13,0
3908.783145,2,0,2,0,0,0,0,1,15,9,1
3908.862030,5,0,3,0,0,0,0,1,12,12,0
3909.536201,5,0,3,0,0,0,0,1,10,0,0
3912.158544,6,0,0,0,1,0,1,0,16,11,0
3912.509341,2,1,0,0,0,0,0,0,8,6,1
3913.717956,5,1,0,0,0,0,0,1,8,6,0
3915.150070,3,0,0,1,0,1,0,0,8,8,0
3915.537991,6,0,0,1,0,1,0,1,8,8,0
3915.892718,6,0,1,0,0,0,0,1,17,2,0
3918.169435,3,0,1,0,0,0,0,0,18,10,0
3918.443217,6,0,1,0,1,0,1,1,11,0,1
3918.777556,6,0,1,0,0,0,0,0,17,1,0
3919.858104,6,0,2,0,0,0,0,0,15,5,0
3921.478310,6,0,3,0,0,0,0,1,11,8,0
3921.705029,2,0,1,0,1,0,1,1,11,1,0
3922.129179,2,0,1,0,0,0,0,0,17,0,1
3922.853054,5,0,0,0,2,0,0,0,8,3,0
3922.752796,5,1,0,0,0,0,0,0,9,9,0
3924.056871,2,1,0,0,0,0,0,1,9,9,1
3924.491525,3,0,0,0,1,0,1,1,15,5,0
3924.509829,2,0,0,1,0,1,0,0,8,8,0
3924.711567,5,0,0,1,0,1,0,1,8,8,0
3925.005644,6,0,0,0,1,0,1,0,15,5,0
3926.077011,3,0,1,0,0,0,0,1,17,1,0
3926.136855,5,0,0,0,2,0,2,0,9,7,0
3927.894976,2,0,0,0,2,0,2,1,9,7,0
3928.371643,2,0,0,0,0,0,0,0,20,6,1
3928.450006,5,0,0,0,0,0,0,1,20,6,0
3928.433697,2,0,0,0,1,0,1,1,15,5,0
3930.260630,2,0,0,1,0,1,0,0,7,4,0
3930.431322,5,0,0,1,0,1,0,1,7,4,0
3930.876160,6,0,1,0,0,0,0,1,18,10,0
3931.871577,6,0,2,0,0,0,0,1,17,16,0
3932.470513,3,0,0,0,1,0,1,0,16,10,0
3934.009853,3,0,0,0,2,0,2,1,8,3,0
3935.215660,3,0,0,1,0,1,0,0,7,4,0
3935.447912,6,0,0,1,0,1,0,1,7,4,0
3935.609365,3,0,1,0,1,0,1,1,12,7,0
3937.400132,6,0,0,0,2,0,0,0,9,7,0
3938.088354,3,0,1,0,0,0,0,0,19,14,0
3939.314641,6,0,0,0,2,0,0,0,8,1,0
3941.755719,2,0,0,0,2,0,2,0,9,8,0
3942.288642,5,0,1,0,1,0,1,0,12,7,0
3945.177088,3,0,2,0,1,0,1,0,8,0,0
3946.206637,5,0,0,0,2,0,2,1,9,8,0
3947.228358,3,0,0,0,0,0,0,0,23,20,0
3948.020007,6,0,0,0,0,0,0,1,23,20,0
3948.824517,3,0,0,0,2,0,2,0,8,4,0
3949.423237,6,0,3,0,0,0,0,0,13,7,0
3951.730926,5,0,0,0,1,0,1,1,15,4,0
3952.127565,2,0,0,0,1,0,1,0,15,4,0
3952.759350,6,1,0,0,0,0,0,0,8,5,0
3954.486980,3,1,0,0,0,0,0,1,8,5,0
3955.187872,6,0,0,1,0,1,0,0,7,3,1
3955.500228,3,0,0,1,0,1,0,1,7,3,1
3956.192031,3,0,1,0,0,0,0,0,21,20,0
3957.237193,3,0,0,0,2,0,2,0,8,2,0
3957.416749,6,0,1,0,1,0,1,1,14,14,0
3958.916013,6,0,1,0,0,0,0,1,19,14,0
3958.960659,6,0,0,1,0,1,0,0,7,3,0
3959.191469,3,0,0,1,0,1,0,1,7,3,0
3961.393793,6,0,0,0,2,0,2,1,8,2,0
3962.943236,3,0,1,0,1,0,1,0,12,6,0
3963.541627,6,0,0,0,1,0,1,1,15,4,0
3963.796483,6,0,0,0,0,0,0,0,20,5,0
3963.869564,3,0,0,0,0,0,0,1,20,5,0
3965.854092,3,0,3,0,0,0,0,1,11,7,0
3968.357030,6,0,2,0,0,0,0,1,15,8,0
3968.585589,5,0,0,1,0,1,0,0,8,7,0
3968.911868,2,0,0,1,0,1,0,1,8,7,0
3969.263528,6,0,0,0,1,0,1,1,17,14,0
3970.285054,2,0,0,0,0,0,0,0,21,12,1
3970.441621,5,0,0,0,0,0,0,1,21,12,0
3971.794039,2,0,1,0,1,0,1,1,12,7,0
3973.120963,3,0,0,1,0,1,0,0,7,2,0
3973.404697,6,0,0,1,0,1,0,1,7,2,0
3973.904415,3,0,0,0,1,0,1,0,17,14,0
3974.846476,3,0,3,0,0,0,0,1,12,11,0
3975.240759,3,0,0,0,2,0,2,1,8,3,0
3975.475791,6,0,0,0,1,0,1,1,15,4,0
3975.634262,5,0,0,0,2,0,2,0,8,1,0
3975.774735,2,0,0,1,0,1,0,0,7,2,0
3975.800849,5,0,0,1,0,1,0,1,7,2,0
3976.979671,6,0,0,1,0,1,0,0,8,7,0
3977.200947,3,0,0,1,0,1,0,1,8,7,0
3978.837570,6,0,1,0,0,0,0,0,20,17,0
3982.836046,3,1,0,0,0,0,0,0,9,8,0
3984.137726,5,0,0,1,0,1,0,0,7,1,0
3984.395252,2,0,0,1,0,1,0,1,7,1,0
3984.574180,6,1,0,0,0,0,0,1,9,8,0
